20191001 062600;118.072000;118.086000;118.068000;118.083000;0
20191001 062700;118.083000;118.083000;118.051000;118.060000;0
20191001 062800;118.061000;118.083000;118.061000;118.079000;0
20191001 062900;118.079000;118.089000;118.070000;118.089000;0
20191001 063000;118.088000;118.088000;118.049000;118.049000;0
20191001 063100;118.049000;118.057000;118.046000;118.055000;0
20191001 063200;118.054000;118.056000;118.038000;118.040000;0
20191001 063300;118.040000;118.052000;118.036000;118.051000;0
20191001 063400;118.051000;118.055000;118.043000;118.044000;0
20191001 063500;118.045000;118.066000;118.045000;118.060000;0
20191001 063600;118.060000;118.064000;118.053000;118.059000;0
20191001 063700;118.060000;118.061000;118.014000;118.015000;0
20191001 063800;118.017000;118.024000;118.015000;118.023000;0
20191001 063900;118.022000;118.041000;118.019000;118.037000;0
20191001 064000;118.039000;118.049000;118.035000;118.035000;0
20191001 064100;118.035000;118.047000;118.035000;118.044000;0
20191001 064200;118.044000;118.063000;118.044000;118.059000;0
20191001 064300;118.059000;118.065000;118.036000;118.043000;0
20191001 064400;118.044000;118.052000;118.027000;118.038000;0
20191001 064500;118.038000;118.042000;118.028000;118.030000;0
20191001 064600;118.030000;118.030000;118.006000;118.018000;0
20191001 064700;118.019000;118.034000;118.018000;118.030000;0
20191001 064800;118.030000;118.039000;118.007000;118.019000;0
20191001 064900;118.019000;118.032000;118.018000;118.032000;0
20191001 065000;118.032000;118.032000;117.993000;117.995000;0
20191001 065100;117.996000;118.007000;117.991000;117.996000;0
20191001 065200;117.995000;118.016000;117.994000;118.008000;0
20191001 065300;118.007000;118.017000;118.001000;118.008000;0
20191001 065400;118.007000;118.020000;118.001000;118.016000;0
20191001 065500;118.016000;118.026000;118.016000;118.017000;0
20191001 065600;118.017000;118.020000;118.013000;118.018000;0
20191001 065700;118.018000;118.018000;118.003000;118.014000;0
20191001 065800;118.014000;118.029000;118.003000;118.029000;0
20191001 065900;118.031000;118.038000;118.029000;118.037000;0
20191001 070000;118.038000;118.060000;118.038000;118.059000;0
20191001 070100;118.058000;118.071000;118.047000;118.053000;0
20191001 070200;118.052000;118.059000;118.048000;118.054000;0
20191001 070300;118.055000;118.055000;118.035000;118.044000;0
20191001 070400;118.044000;118.053000;118.041000;118.050000;0
20191001 070500;118.051000;118.062000;118.047000;118.057000;0
20191001 070600;118.057000;118.058000;118.043000;118.043000;0
20191001 070700;118.043000;118.053000;118.035000;118.053000;0
20191001 070800;118.054000;118.061000;118.048000;118.053000;0
20191001 070900;118.053000;118.060000;118.052000;118.052000;0
20191001 071000;118.053000;118.058000;118.050000;118.058000;0
20191001 071100;118.059000;118.059000;118.041000;118.049000;0
20191001 071200;118.048000;118.049000;118.027000;118.041000;0
20191001 071300;118.041000;118.062000;118.041000;118.046000;0
20191001 071400;118.047000;118.069000;118.043000;118.053000;0
20191001 071500;118.052000;118.055000;118.041000;118.041000;0
20191001 071600;118.042000;118.049000;118.038000;118.047000;0
20191001 071700;118.047000;118.055000;118.044000;118.051000;0
20191001 071800;118.052000;118.052000;118.042000;118.045000;0
20191001 071900;118.046000;118.052000;118.042000;118.042000;0
20191001 072000;118.045000;118.053000;118.040000;118.053000;0
20191001 072100;118.052000;118.063000;118.046000;118.046000;0
20191001 072200;118.045000;118.055000;118.040000;118.052000;0
20191001 072300;118.053000;118.063000;118.053000;118.057000;0
20191001 072400;118.057000;118.062000;118.057000;118.060000;0
20191001 072500;118.060000;118.063000;118.051000;118.054000;0
20191001 072600;118.054000;118.076000;118.054000;118.075000;0
20191001 072700;118.075000;118.076000;118.065000;118.066000;0
20191001 072800;118.066000;118.067000;118.056000;118.064000;0
20191001 072900;118.063000;118.067000;118.061000;118.066000;0
20191001 073000;118.065000;118.075000;118.065000;118.067000;0
20191001 073100;118.067000;118.073000;118.067000;118.069000;0
20191001 073200;118.069000;118.073000;118.067000;118.070000;0
20191001 073300;118.071000;118.071000;118.057000;118.060000;0
20191001 073400;118.062000;118.065000;118.056000;118.058000;0
20191001 073500;118.059000;118.072000;118.057000;118.072000;0
20191001 073600;118.071000;118.081000;118.061000;118.067000;0
20191001 073700;118.066000;118.066000;118.056000;118.057000;0
20191001 073800;118.057000;118.072000;118.057000;118.063000;0
20191001 073900;118.063000;118.063000;118.051000;118.055000;0
20191001 074000;118.056000;118.057000;118.041000;118.044000;0
20191001 074100;118.042000;118.050000;118.039000;118.049000;0
20191001 074200;118.048000;118.054000;118.041000;118.042000;0
